id,level,kind,zh,pinyin,en,status,reviewer,note
f03348312bf547a7,5,sentence,他们是兄弟。,Tāmen shì xiōngdì.,They are brothers.,ok,claude:claude-opus-5,
50364b4163c0fad6,5,sentence,舅舅送了我一个宝贝。,Jiùjiu sòng le wǒ yí ge bǎobèi.,My uncle gave me a treasure.,fix,claude:claude-opus-5,|Jiùjiu sòngle wǒ yī ge bǎobèi.||一 written with dictionary tone; 了 attached to verb.
e8f8ff66763ce564,5,sentence,姥姥今年八十岁了。,Lǎolao jīnnián bāshí suì le.,Grandma is eighty this year.,ok,claude:claude-opus-5,
bab550bf35978ba3,5,sentence,屋子里很安静。,Wūzi lǐ hěn ānjìng.,The room is very quiet.,ok,claude:claude-opus-5,
6060a8bda9735541,5,sentence,卧室在二楼。,Wòshì zài èr lóu.,The bedroom is on the second floor.,ok,claude:claude-opus-5,
635f6a5b0a117f04,5,sentence,他是我的好伙伴。,Tā shì wǒ de hǎo huǒbàn.,He is my good partner.,ok,claude:claude-opus-5,
1fc3fd9eede0a425,5,sentence,手机没电池了。,Shǒujī méi diànchí le.,The phone has no battery.,fix,claude:claude-opus-5,手机电池没电了。|Shǒujī diànchí méi diàn le.|The phone's battery is dead.|没电池了 means the battery is missing; natural phrasing is 没电了.
1d11ce49089a0be9,5,sentence,这个软件很好用。,Zhège ruǎnjiàn hěn hǎoyòng.,This software is easy to use.,ok,claude:claude-opus-5,
c6194877b1f8ca51,5,sentence,网络太慢了。,Wǎngluò tài màn le.,The internet is too slow.,ok,claude:claude-opus-5,
a910ab794d91b922,5,sentence,我在网上下载了一首歌。,Wǒ zài wǎngshàng xiàzài le yì shǒu gē.,I downloaded a song online.,fix,claude:claude-opus-5,|Wǒ zài wǎngshàng xiàzàile yī shǒu gē.||一 keeps dictionary tone; 了 attached to verb.
0c134155f6eba1dd,5,sentence,请搜索一下这个词。,Qǐng sōusuǒ yíxià zhège cí.,Please search for this word.,ok,claude:claude-opus-5,
fab897ffbdb5cd49,5,sentence,我把那些照片删除了。,Wǒ bǎ nàxiē zhàopiàn shānchú le.,I deleted those photos.,fix,claude:claude-opus-5,|Wǒ bǎ nàxiē zhàopiàn shānchúle.||了 should attach to the verb in pinyin.
9673b33db14a96af,5,sentence,厨房里有一只老鼠！,Chúfáng lǐ yǒu yì zhī lǎoshǔ!,There is a mouse in the kitchen!,fix,claude:claude-opus-5,|Chúfáng lǐ yǒu yī zhī lǎoshǔ!||一 keeps its dictionary tone yī.
277ce2751321a18d,5,sentence,你带充电器了吗？,Nǐ dài chōngdiànqì le ma?,Did you bring the charger?,ok,claude:claude-opus-5,
239032e234434963,5,sentence,换个频道吧。,Huàn ge píndào ba.,Let's change the channel.,ok,claude:claude-opus-5,
b08ad89d28a9219a,5,sentence,请播放这首歌。,Qǐng bōfàng zhè shǒu gē.,Please play this song.,ok,claude:claude-opus-5,
17de3839efaa1435,5,sentence,老师给我们录音了。,Lǎoshī gěi wǒmen lùyīn le.,The teacher recorded us.,fix,claude:claude-opus-5,"||The teacher made a recording for us.|给我们录音 means recording made for us, not recording us."
48c3996b94eeff3c,5,sentence,这个电影有中文字幕。,Zhège diànyǐng yǒu Zhōngwén zìmù.,This movie has Chinese subtitles.,ok,claude:claude-opus-5,
5e1171256a70ce5b,5,sentence,我先学拼音，再学汉字。,"Wǒ xiān xué pīnyīn, zài xué Hànzì.","I learn pinyin first, then characters.",ok,claude:claude-opus-5,
285d2df9932ee4e0,5,sentence,他的词汇量很大。,Tā de cíhuìliàng hěn dà.,His vocabulary is very large.,ok,claude:claude-opus-5,
e452ecee17d672da,5,sentence,我需要登记账户。,Wǒ xūyào dēngjì zhànghù.,I need to register an account.,fix,claude:claude-opus-5,我需要注册账户。|Wǒ xūyào zhùcè zhànghù.||登记账户 is unnatural for opening/registering an online account; 注册 is standard.
94e9000cb9b8b99b,5,sentence,请先注册，再登录。,"Qǐng xiān zhùcè, zài dēnglù.","Please register first, then log in.",ok,claude:claude-opus-5,
9735c7999a11d0f5,5,sentence,他没有驾驶执照。,Tā méiyǒu jiàshǐ zhízhào.,He doesn't have a driving licence.,ok,claude:claude-opus-5,
9746e02fda9a0e0d,5,sentence,我想兑换一些人民币。,Wǒ xiǎng duìhuàn yìxiē rénmínbì.,I want to exchange some RMB.,fix,claude:claude-opus-5,|Wǒ xiǎng duìhuàn yīxiē rénmínbì.||Tone sandhi of 一 should not be written; use yīxiē.
20bd0f433fa05378,5,sentence,今天的汇率是多少？,Jīntiān de huìlǜ shì duōshao?,What is today's exchange rate?,ok,claude:claude-opus-5,
2683f712e581fab5,5,sentence,他代表公司发言。,Tā dàibiǎo gōngsī fāyán.,He spoke on behalf of the company.,ok,claude:claude-opus-5,
0aa92f18481297bc,5,sentence,我们向银行申请了贷款。,Wǒmen xiàng yínháng shēnqǐng le dàikuǎn.,We applied to the bank for a loan.,ok,claude:claude-opus-5,
de6007abf6dca76b,5,sentence,今年的利润不错。,Jīnnián de lìrùn búcuò.,This year's profit is not bad.,fix,claude:claude-opus-5,|Jīnnián de lìrùn bùcuò.||不 keeps its dictionary tone in pinyin: bùcuò.
41e160c3da52f48e,5,sentence,他买了很多股票。,Tā mǎi le hěn duō gǔpiào.,He bought a lot of shares.,ok,claude:claude-opus-5,
42156ce24437bf18,5,sentence,投资有风险。,Tóuzī yǒu fēngxiǎn.,Investment carries risk.,ok,claude:claude-opus-5,
6a8ba51d2201f533,5,sentence,这家企业发展得很快。,Zhè jiā qǐyè fāzhǎn de hěn kuài.,This enterprise is developing fast.,ok,claude:claude-opus-5,
209879477b9d5701,5,sentence,这个产品的销售很好。,Zhège chǎnpǐn de xiāoshòu hěn hǎo.,Sales of this product are good.,ok,claude:claude-opus-5,
9c0dc28166c92ed6,5,sentence,今天商店有优惠。,Jīntiān shāngdiàn yǒu yōuhuì.,The shop has a discount today.,ok,claude:claude-opus-5,
dbeb96802acf5749,5,sentence,我爸爸在工厂工作。,Wǒ bàba zài gōngchǎng gōngzuò.,My dad works in a factory.,ok,claude:claude-opus-5,
283fa9d0727ed988,5,sentence,农村的空气很好。,Nóngcūn de kōngqì hěn hǎo.,The air in the countryside is good.,ok,claude:claude-opus-5,
45429fd8f5075c1d,5,sentence,农民在土地上种玉米。,Nóngmín zài tǔdì shàng zhòng yùmǐ.,Farmers grow corn on the land.,ok,claude:claude-opus-5,
e40639c7cc8653f1,5,sentence,我喜欢吃豆腐和蔬菜。,Wǒ xǐhuan chī dòufu hé shūcài.,I like eating tofu and vegetables.,ok,claude:claude-opus-5,
3ea9cba207dcc69a,5,sentence,这个菜放了太多辣椒。,Zhège cài fàng le tài duō làjiāo.,This dish has too much chilli in it.,ok,claude:claude-opus-5,
cfb7ade365e07567,5,sentence,请给我酱油和醋。,Qǐng gěi wǒ jiàngyóu hé cù.,Please give me soy sauce and vinegar.,ok,claude:claude-opus-5,
65375dbfa478d226,5,sentence,早饭我吃了两个馒头。,Zǎofàn wǒ chī le liǎng ge mántou.,I ate two steamed buns for breakfast.,ok,claude:claude-opus-5,
2f900481a5058d51,5,sentence,桃子和梨都很甜。,Táozi hé lí dōu hěn tián.,The peaches and pears are both sweet.,ok,claude:claude-opus-5,
a336a5fc89f4bd6d,5,sentence,孩子们都爱吃冰激凌。,Háizimen dōu ài chī bīngjīlíng.,Children all love ice cream.,ok,claude:claude-opus-5,
3791d9320f954284,5,sentence,医生让我吃得清淡一点。,Yīshēng ràng wǒ chī de qīngdàn yìdiǎn.,The doctor told me to eat lighter food.,fix,claude:claude-opus-5,"|Yīshēng ràng wǒ chī de qīngdàn yīdiǎn.||一 should keep its dictionary tone (yī), sandhi not written."
6c69484a1a5f286b,5,sentence,油炸的东西别吃太多。,Yóuzhá de dōngxi bié chī tài duō.,Don't eat too much fried food.,ok,claude:claude-opus-5,
e991e377a0d39c45,5,sentence,水开了，可以煮面了。,"Shuǐ kāi le, kěyǐ zhǔ miàn le.",The water is boiling; we can cook the noodles.,ok,claude:claude-opus-5,
7c9a5fc66108dc48,5,sentence,小心，汤很烫！,"Xiǎoxīn, tāng hěn tàng!","Careful, the soup is very hot!",ok,claude:claude-opus-5,
1a2ce22e3a2359f5,5,sentence,锅里在炒菜。,Guō lǐ zài chǎo cài.,Vegetables are being stir-fried in the wok.,ok,claude:claude-opus-5,
dcad66fe53a35f17,5,sentence,请把茶壶递给我。,Qǐng bǎ cháhú dì gěi wǒ.,Please pass me the teapot.,ok,claude:claude-opus-5,
2d22ee3895d90046,5,sentence,我用叉子吃饭。,Wǒ yòng chāzi chī fàn.,I eat with a fork.,ok,claude:claude-opus-5,
8ec5fc55149db7cd,5,sentence,花盆里有一只蜜蜂。,Huāpén lǐ yǒu yì zhī mìfēng.,There is a bee in the flowerpot.,fix,claude:claude-opus-5,|Huāpén lǐ yǒu yī zhī mìfēng.||一 keeps dictionary tone yī; sandhi should not be written.
a76b5a1d51bff1f7,5,sentence,她安慰了我很久。,Tā ānwèi le wǒ hěn jiǔ.,She comforted me for a long time.,ok,claude:claude-opus-5,
c6e9b9df6f8f73e2,5,sentence,我昨天熬夜了，现在很累。,"Wǒ zuótiān áoyè le, xiànzài hěn lèi.",I stayed up late yesterday and I'm tired now.,ok,claude:claude-opus-5,
2e9aa2703f296738,5,sentence,我们握手吧。,Wǒmen wòshǒu ba.,Let's shake hands.,ok,claude:claude-opus-5,
9f49e555b9dfb82d,5,sentence,傍晚的天空很美。,Bàngwǎn de tiānkōng hěn měi.,The evening sky is beautiful.,ok,claude:claude-opus-5,
ccb9cc03c203c5b9,5,sentence,你的包裹到了。,Nǐ de bāoguǒ dào le.,Your parcel has arrived.,ok,claude:claude-opus-5,
7beb4e25c965439e,5,sentence,价格包括早餐吗？,Jiàgé bāokuò zǎocān ma?,Does the price include breakfast?,ok,claude:claude-opus-5,
d946236ee19c4eaa,5,sentence,别总是抱怨。,Bié zǒngshì bàoyuàn.,Don't always complain.,ok,claude:claude-opus-5,
4e7d92cb007ef378,5,sentence,他太悲观了。,Tā tài bēiguān le.,He is too pessimistic.,ok,claude:claude-opus-5,
03a874406661c007,5,sentence,我的后背有点疼。,Wǒ de hòubèi yǒudiǎn téng.,My back hurts a bit.,ok,claude:claude-opus-5,
23dc03c64f1c0a20,5,sentence,领导今天不在。,Lǐngdǎo jīntiān bú zài.,The leader is not in today.,fix,claude:claude-opus-5,|Lǐngdǎo jīntiān bù zài.||不 keeps its dictionary tone bù (sandhi not written).
ced811cb432b02df,5,sentence,我们应该彼此帮助。,Wǒmen yīnggāi bǐcǐ bāngzhù.,We should help each other.,ok,claude:claude-opus-5,
248fb03a6a8c142e,5,sentence,要避免这样的错误。,Yào bìmiǎn zhèyàng de cuòwù.,Such mistakes must be avoided.,ok,claude:claude-opus-5,
612d57c8e60e45ff,5,sentence,她是一位编辑。,Tā shì yí wèi biānjí.,She is an editor.,fix,claude:claude-opus-5,|Tā shì yī wèi biānjí.||一 keeps its dictionary tone yī (sandhi not written).
05b49229cac1d800,5,sentence,过年的时候大家放鞭炮。,Guònián de shíhou dàjiā fàng biānpào.,At New Year everyone sets off firecrackers.,ok,claude:claude-opus-5,
b8af15d460ad3c9c,5,sentence,我们明天有一场辩论。,Wǒmen míngtiān yǒu yì chǎng biànlùn.,We have a debate tomorrow.,fix,claude:claude-opus-5,|Wǒmen míngtiān yǒu yī chǎng biànlùn.||一 keeps its dictionary tone yī.
79779925ca2ab3cc,5,sentence,他达到了自己的目标。,Tā dádào le zìjǐ de mùbiāo.,He reached his goal.,ok,claude:claude-opus-5,
cfff05700438d8e1,5,sentence,电脑中了病毒。,Diànnǎo zhòng le bìngdú.,The computer got a virus.,ok,claude:claude-opus-5,
e7eccc6346467e95,5,sentence,玻璃碎了。,Bōli suì le.,The glass shattered.,ok,claude:claude-opus-5,
9262d53cd51568bb,5,sentence,我的脖子很酸。,Wǒ de bózi hěn suān.,My neck is sore.,ok,claude:claude-opus-5,
15dfa865860f51bf,5,sentence,请补充一下你的意见。,Qǐng bǔchōng yíxià nǐ de yìjiàn.,Please add to your opinion.,fix,claude:claude-opus-5,"||Please add any further comments.|补充意见 means adding further comments, not 'adding to your opinion'."
92501bbf0238b106,5,sentence,第一个步骤是什么？,Dì-yī ge bùzhòu shì shénme?,What is the first step?,ok,claude:claude-opus-5,
1eacd8af5d166797,5,sentence,记者采访了他。,Jìzhě cǎifǎng le tā.,The reporter interviewed him.,ok,claude:claude-opus-5,
d4cef2ca9f8b41a9,5,sentence,雨后出现了彩虹。,Yǔ hòu chūxiàn le cǎihóng.,A rainbow appeared after the rain.,ok,claude:claude-opus-5,
8ff0025c24404a42,5,sentence,我感到很惭愧。,Wǒ gǎndào hěn cánkuì.,I feel very ashamed.,ok,claude:claude-opus-5,
ba21be2f31ad1d8b,5,sentence,同学们在操场上跑步。,Tóngxuémen zài cāochǎng shàng pǎobù.,The students are running on the sports field.,ok,claude:claude-opus-5,
4927bbbf8e4081fe,5,sentence,明天有一个小测验。,Míngtiān yǒu yí ge xiǎo cèyàn.,There is a small quiz tomorrow.,fix,claude:claude-opus-5,|Míngtiān yǒu yī ge xiǎo cèyàn.||一 keeps its dictionary tone yī.
561b936903e15ce1,5,sentence,这是长途电话。,Zhè shì chángtú diànhuà.,This is a long-distance call.,ok,claude:claude-opus-5,
b4675f7ff80b4322,5,sentence,南方的夏天很潮湿。,Nánfāng de xiàtiān hěn cháoshī.,Summer in the south is very humid.,ok,claude:claude-opus-5,
ff5686ba34d60e80,5,sentence,他们又吵架了。,Tāmen yòu chǎojià le.,They quarrelled again.,ok,claude:claude-opus-5,
270c5450ff9b7ab3,5,sentence,车库里停着两辆车。,Chēkù lǐ tíng zhe liǎng liàng chē.,Two cars are parked in the garage.,fix,claude:claude-opus-5,|Chēkù lǐ tíngzhe liǎng liàng chē.||Aspect particle 着 is written together with the verb.
7ccd245647a4c242,5,sentence,我们在第三车厢。,Wǒmen zài dì-sān chēxiāng.,We are in carriage three.,ok,claude:claude-opus-5,
846cd41a1d0e5368,5,sentence,这个房间要彻底打扫。,Zhège fángjiān yào chèdǐ dǎsǎo.,This room needs a thorough cleaning.,ok,claude:claude-opus-5,
93f3216baa821650,5,sentence,他一直沉默不说话。,Tā yìzhí chénmò bù shuōhuà.,He kept silent and didn't speak.,fix,claude:claude-opus-5,"他一直沉默，不说话。|Tā yīzhí chénmò, bù shuōhuà.||沉默不说话 is redundant as one phrase; also 一 keeps dictionary tone yī."
e1bb910a3ae90cc3,5,sentence,老师称赞了他的作文。,Lǎoshī chēngzàn le tā de zuòwén.,The teacher praised his essay.,ok,claude:claude-opus-5,
7802fd9010a80d81,5,sentence,他的态度很诚恳。,Tā de tàidu hěn chéngkěn.,His attitude is very sincere.,ok,claude:claude-opus-5,
485f5316f7f2218d,5,sentence,他承认自己错了。,Tā chéngrèn zìjǐ cuò le.,He admitted he was wrong.,ok,claude:claude-opus-5,
7dc313151ec13881,5,sentence,池塘里有很多鱼。,Chítáng lǐ yǒu hěn duō yú.,There are many fish in the pond.,ok,claude:claude-opus-5,
cd091c0b609460a0,5,sentence,请借我一把尺子。,Qǐng jiè wǒ yì bǎ chǐzi.,Please lend me a ruler.,fix,claude:claude-opus-5,"|Qǐng jiè wǒ yī bǎ chǐzi.||一 keeps its dictionary tone (yī), sandhi not written."
13caf08ca8395df9,5,sentence,小鸟的翅膀受伤了。,Xiǎo niǎo de chìbǎng shòushāng le.,The little bird's wing is injured.,ok,claude:claude-opus-5,
0f286df1e514770d,5,sentence,我们家养了一只宠物。,Wǒmen jiā yǎng le yì zhī chǒngwù.,Our family keeps a pet.,fix,claude:claude-opus-5,|Wǒmen jiā yǎng le yī zhī chǒngwù.||一 keeps its dictionary tone (yī).
9a666cf502e217cc,5,sentence,钥匙在抽屉里。,Yàoshi zài chōuti lǐ.,The key is in the drawer.,ok,claude:claude-opus-5,
2241fde6fc39b2e0,5,sentence,这本书刚出版。,Zhè běn shū gāng chūbǎn.,This book was just published.,ok,claude:claude-opus-5,
218cfd5fd0f7c264,5,sentence,请出示您的证件。,Qǐng chūshì nín de zhèngjiàn.,Please show your ID.,ok,claude:claude-opus-5,
0dd866da6fdbe057,5,sentence,他没有出席会议。,Tā méiyǒu chūxí huìyì.,He did not attend the meeting.,ok,claude:claude-opus-5,
d7cec0efcdedf0ec,5,sentence,我是初级班的学生。,Wǒ shì chūjí bān de xuésheng.,I am a student in the beginner class.,ok,claude:claude-opus-5,
a6bcbabddaef4e03,5,sentence,除夕晚上全家一起吃饭。,Chúxī wǎnshang quánjiā yìqǐ chī fàn.,On New Year's Eve the whole family eats together.,fix,claude:claude-opus-5,|Chúxī wǎnshang quánjiā yīqǐ chīfàn.||一起 keeps dictionary tone yīqǐ and 吃饭 is written as one word.
72eb03cc0f3d3d78,5,sentence,这是我们的传统。,Zhè shì wǒmen de chuántǒng.,This is our tradition.,ok,claude:claude-opus-5,
42544d8e71fb73e6,5,sentence,请把窗帘拉上。,Qǐng bǎ chuānglián lā shàng.,Please draw the curtains.,ok,claude:claude-opus-5,
988551722c4c2ce1,5,sentence,孩子们创造了一个游戏。,Háizimen chuàngzào le yí ge yóuxì.,The children invented a game.,fix,claude:claude-opus-5,|Háizimen chuàngzào le yī ge yóuxì.||一 should keep its dictionary tone yī (sandhi not written).
b682a00e4ad4b3dd,5,sentence,他上个月辞职了。,Tā shàng ge yuè cízhí le.,He resigned last month.,ok,claude:claude-opus-5,
cf1cddacf280e480,5,sentence,这个游戏太刺激了。,Zhège yóuxì tài cìjī le.,This game is so exciting.,ok,claude:claude-opus-5,
7a19c2c4bef9d0e9,5,sentence,他匆忙地走了。,Tā cōngmáng de zǒu le.,He left in a hurry.,ok,claude:claude-opus-5,
042271036fe2e93d,5,sentence,这块布很粗糙。,Zhè kuài bù hěn cūcāo.,This piece of cloth is very rough.,ok,claude:claude-opus-5,
d6360a37b135a87f,5,sentence,政府采取了新措施。,Zhèngfǔ cǎiqǔ le xīn cuòshī.,The government adopted new measures.,ok,claude:claude-opus-5,
b9933ec8fe8b65c6,5,sentence,他打了一个喷嚏。,Tā dǎ le yí ge pēntì.,He sneezed.,fix,claude:claude-opus-5,|Tā dǎ le yī ge pēntì.||一 should keep its dictionary tone yī (sandhi not written).
e69ab265fa75ff29,5,sentence,那座大厦有五十层。,Nà zuò dàshà yǒu wǔshí céng.,That building has fifty floors.,ok,claude:claude-opus-5,
078eb9e8b42aa3f7,5,sentence,没有人能代替你。,Méiyǒu rén néng dàitì nǐ.,No one can replace you.,ok,claude:claude-opus-5,
19dc92f6f3ef36c7,5,sentence,我们在门口等待。,Wǒmen zài ménkǒu děngdài.,We are waiting at the door.,ok,claude:claude-opus-5,
3baa97977f02811d,5,sentence,她很单纯。,Tā hěn dānchún.,She is very innocent.,ok,claude:claude-opus-5,
2455389370f98827,5,sentence,他喜欢单独旅行。,Tā xǐhuan dāndú lǚxíng.,He likes travelling alone.,ok,claude:claude-opus-5,
ee97380a774860b3,5,sentence,别耽误时间了。,Bié dānwu shíjiān le.,Don't waste time.,ok,claude:claude-opus-5,
f3a8286203838149,5,sentence,你真是个胆小鬼。,Nǐ zhēn shì ge dǎnxiǎoguǐ.,You really are a coward.,ok,claude:claude-opus-5,
2e555902d7a45f40,5,sentence,这个岛屿很美。,Zhège dǎoyǔ hěn měi.,This island is beautiful.,ok,claude:claude-opus-5,
77639739ec86cce3,5,sentence,今天真倒霉。,Jīntiān zhēn dǎoméi.,What bad luck today.,ok,claude:claude-opus-5,
155b5ae2ecc7aa35,5,sentence,他是一个有道德的人。,Tā shì yí ge yǒu dàodé de rén.,He is a moral person.,fix,claude:claude-opus-5,|Tā shì yī ge yǒu dàodé de rén.||一 should keep its dictionary tone yī (sandhi not written).
5391ccdf5dd155f9,5,sentence,敌人已经离开了。,Dírén yǐjīng líkāi le.,The enemy has already left.,ok,claude:claude-opus-5,
06a28097e0bcd227,5,sentence,地毯上有一只猫。,Dìtǎn shàng yǒu yì zhī māo.,There is a cat on the carpet.,fix,claude:claude-opus-5,|Dìtǎn shàng yǒu yī zhī māo.||一 should keep its dictionary tone yī (sandhi not written).
819342ff6645a7c7,5,sentence,昨天晚上发生了地震。,Zuótiān wǎnshang fāshēng le dìzhèn.,An earthquake happened last night.,ok,claude:claude-opus-5,
29c85b7546132a2c,5,sentence,其余的人都走了。,Qíyú de rén dōu zǒu le.,The rest of the people have all left.,ok,claude:claude-opus-5,
c0418d14fa7a0fab,5,sentence,孩子躲藏在床下。,Háizi duǒcáng zài chuáng xià.,The child hid under the bed.,ok,claude:claude-opus-5,
cbe1c0978227dff5,5,sentence,天气非常恶劣。,Tiānqì fēicháng èliè.,The weather is terrible.,ok,claude:claude-opus-5,
1d73a30401bfa79a,5,sentence,别为这件事发愁。,Bié wèi zhè jiàn shì fāchóu.,Don't worry about this matter.,ok,claude:claude-opus-5,
eea330f46c483e78,5,sentence,他冷得发抖。,Tā lěng de fādǒu.,He was shivering with cold.,ok,claude:claude-opus-5,
8e8e269b72e15011,5,sentence,他被罚款了两百块。,Tā bèi fákuǎn le liǎngbǎi kuài.,He was fined two hundred yuan.,fix,claude:claude-opus-5,他被罚了两百块。|Tā bèi fá le liǎng bǎi kuài.||罚款 is a verb-object compound and cannot take an amount object after 了.
1742899d546639dd,5,sentence,这个城市很繁荣。,Zhège chéngshì hěn fánróng.,This city is very prosperous.,ok,claude:claude-opus-5,
5d6aaa16a09fcd71,5,sentence,这不在我的能力范围内。,Zhè bú zài wǒ de nénglì fànwéi nèi.,This is beyond my ability.,fix,claude:claude-opus-5,|Zhè bù zài wǒ de nénglì fànwéi nèi.||不 keeps its dictionary tone bù in this course's pinyin convention.
877d2f2c58b59fd1,5,sentence,请不要妨碍别人。,Qǐng bú yào fáng'ài biérén.,Please don't get in others' way.,fix,claude:claude-opus-5,|Qǐng bù yào fáng'ài biérén.||不 should be written bù without sandhi.
fda7e90217d9fa0b,5,sentence,她仿佛没听见。,Tā fǎngfú méi tīngjiàn.,It's as if she didn't hear.,ok,claude:claude-opus-5,
0a1863847c2ea75d,5,sentence,洗手要用肥皂。,Xǐ shǒu yào yòng féizào.,Use soap to wash your hands.,ok,claude:claude-opus-5,
32cb8809ed4da325,5,sentence,别说废话了。,Bié shuō fèihuà le.,Stop talking nonsense.,ok,claude:claude-opus-5,
d5d418a9ad1d0039,5,sentence,老师给我们分配了任务。,Lǎoshī gěi wǒmen fēnpèi le rènwu.,The teacher assigned us tasks.,ok,claude:claude-opus-5,
e910e632857929db,5,sentence,我们分析一下原因。,Wǒmen fēnxī yíxià yuányīn.,Let's analyse the reasons.,fix,claude:claude-opus-5,|Wǒmen fēnxī yīxià yuányīn.||一 keeps its dictionary tone yī without sandhi marking.
89be0285618b5fd9,5,sentence,他为梦想而奋斗。,Tā wèi mèngxiǎng ér fèndòu.,He strives for his dream.,ok,claude:claude-opus-5,
d382fd9e91fb5fbc,5,sentence,每个地方都有自己的风俗。,Měi ge dìfang dōu yǒu zìjǐ de fēngsú.,Every place has its own customs.,ok,claude:claude-opus-5,
f9024d3caa2d41ed,5,sentence,你疯狂了吗？,Nǐ fēngkuáng le ma?,Have you gone crazy?,fix,claude:claude-opus-5,"你疯了吗？|Nǐ fēng le ma?||疯狂 is an adjective describing behavior, not used as 你疯狂了吗."
2a924dfe958de587,5,sentence,他喜欢讽刺别人。,Tā xǐhuan fěngcì biérén.,He likes to mock others.,ok,claude:claude-opus-5,
